Timestamp,A01a,A01b,A01c,A01d,A02a,A02b,A02c,A02d,A03a,A03b,A03c,A03d,A04a,A04b,A04c,A04d,A05a,A05b,A05c,A05d,A06a,A06b,A06c,A06d,A07a,A07b,A07c,A07d,A08a,A08b,A08c,A08d
2025-03-03 12:54:00,877.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 12:57:00,923.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 13:00:00,889.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 13:03:00,860.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 13:06:00,687.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 13:09:00,573.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 13:12:00,520.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 13:15:00,597.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 13:18:00,675.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 13:21:00,498.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 13:24:00,432.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 13:27:00,508.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 13:30:00,695.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 13:33:00,605.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 13:36:00,435.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 13:39:00,361.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 13:42:00,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 13:45:00,315.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 13:48:00,376.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
